time	V(vo)
4.862276220468252e-003	-2.498793e+000
4.863101724367542e-003	-2.493945e+000
4.863875358137186e-003	-2.489326e+000
4.864660296704701e-003	-2.484558e+000
4.865642796484124e-003	-2.478459e+000
4.867132973480157e-003	-2.468974e+000
4.868411302104613e-003	-2.460586e+000
4.870018780184508e-003	-2.449685e+000
4.871384597220655e-003	-2.440089e+000
4.875762664478135e-003	-2.406921e+000
4.880721833062669e-003	-2.364717e+000
4.889419876482225e-003	-2.281722e+000
4.899185501482225e-003	-2.176386e+000
4.908951126482225e-003	-2.058294e+000
4.918716751482225e-003	-1.928492e+000
4.928482376482224e-003	-1.788345e+000
4.938248001482224e-003	-1.639086e+000
4.948013626482224e-003	-1.481823e+000
4.957779251482224e-003	-1.317571e+000
4.967544876482224e-003	-1.147273e+000
4.977310501482223e-003	-9.718201e-001
4.996841751482223e-003	-6.088271e-001
5.016373001482223e-003	-2.351083e-001
5.026138626482222e-003	-4.618584e-002
5.045669876482222e-003	3.319729e-001
5.065201126482222e-003	7.055901e-001
5.084732376482221e-003	1.068882e+000
5.104263626482221e-003	1.416296e+000
5.114029251482220e-003	1.583034e+000
5.119594150305617e-003	1.675586e+000
5.122290798541668e-003	1.719041e+000
5.124808712956630e-003	1.758216e+000
5.126255500601597e-003	1.779899e+000
5.128037389208360e-003	1.805622e+000
5.129785070549033e-003	1.829908e+000
5.132016099801454e-003	1.859551e+000
5.134476224305283e-003	1.890548e+000
5.137608131094712e-003	1.927511e+000
5.141420711631012e-003	1.969065e+000
5.146040413404633e-003	2.014287e+000
5.153415664090637e-003	2.077247e+000
5.161459721845711e-003	2.135058e+000
5.171225346845711e-003	2.192121e+000
5.180990971845711e-003	2.237731e+000
5.190756596845710e-003	2.273666e+000
5.200522221845710e-003	2.301948e+000
5.210287846845710e-003	2.324180e+000
5.220053471845710e-003	2.341625e+000
5.229819096845710e-003	2.355273e+000
5.239584721845709e-003	2.365898e+000
5.249350346845709e-003	2.374099e+000
5.259115971845709e-003	2.380343e+000
5.268881596845709e-003	2.384987e+000
5.278647221845709e-003	2.388299e+000
5.288412846845708e-003	2.390474e+000
5.298178471845708e-003	2.391638e+000
5.307944096845708e-003	2.391841e+000
5.317709721845708e-003	2.391045e+000
5.327475346845708e-003	2.389128e+000
5.336222039625975e-003	2.386160e+000
5.345054589378505e-003	2.381647e+000
5.351677811908042e-003	2.376801e+000
5.358872611822796e-003	2.369744e+000
5.362767135243389e-003	2.364829e+000
5.365592024243941e-003	2.360259e+000
5.368299615387378e-003	2.354653e+000
5.371380842253739e-003	2.346342e+000
5.375441690310063e-003	2.331771e+000
5.381217012956104e-003	2.303957e+000
5.388817910305498e-003	2.255203e+000
5.398583535305498e-003	2.174911e+000
5.408349160305498e-003	2.076889e+000
5.418114785305498e-003	1.962503e+000
5.427880410305497e-003	1.834139e+000
5.437646035305497e-003	1.693853e+000
5.447411660305497e-003	1.543396e+000
5.457177285305497e-003	1.384280e+000
5.466942910305497e-003	1.217831e+000
5.476708535305496e-003	1.045233e+000
5.486474160305496e-003	8.675659e-001
5.496239785305496e-003	6.858253e-001
5.506005410305496e-003	5.009480e-001
5.525536660305495e-003	1.253023e-001
5.545067910305495e-003	-2.526584e-001
5.564599160305495e-003	-6.266288e-001
5.584130410305494e-003	-9.906276e-001
5.593896035305494e-003	-1.167106e+000
5.603661660305494e-003	-1.338993e+000
5.613427285305494e-003	-1.506525e+000
5.613999055893367e-003	-1.516271e+000
5.614570826481241e-003	-1.525973e+000
5.615142597069115e-003	-1.535630e+000
5.615714367656988e-003	-1.545242e+000
5.616286138244862e-003	-1.554809e+000
5.616857908832736e-003	-1.564331e+000
5.617429679420609e-003	-1.573809e+000
5.617614416404827e-003	-1.576863e+000
5.617860732383785e-003	-1.580930e+000
5.618353364341700e-003	-1.589051e+000
5.619314660615773e-003	-1.604850e+000
5.620436589520013e-003	-1.623221e+000
5.621555813289057e-003	-1.641473e+000
5.622220389920374e-003	-1.652269e+000
5.622966105285812e-003	-1.664344e+000
5.624155987591432e-003	-1.683521e+000
5.625253512524558e-003	-1.701105e+000
5.626021865486116e-003	-1.713323e+000
5.626772213737103e-003	-1.725115e+000
5.629074000549702e-003	-1.760281e+000
5.631703668552385e-003	-1.798875e+000
5.634287714277314e-003	-1.835407e+000
5.637781134977013e-003	-1.882924e+000
5.641214686147469e-003	-1.928020e+000
5.647029437316784e-003	-2.001653e+000
5.656467486143344e-003	-2.117181e+000
5.662329696308512e-003	-2.186221e+000
5.666258365332722e-003	-2.229797e+000
5.671319989110399e-003	-2.281967e+000
5.674549000690797e-003	-2.312368e+000
5.679084489404157e-003	-2.350542e+000
5.685273349567302e-003	-2.395890e+000
5.694568817033508e-003	-2.452701e+000
5.704334442033508e-003	-2.500685e+000
5.714100067033508e-003	-2.538143e+000
5.723865692033508e-003	-2.567214e+000
5.733631317033507e-003	-2.589740e+000
5.743396942033507e-003	-2.607162e+000
5.753162567033507e-003	-2.620600e+000
5.762928192033507e-003	-2.630915e+000
5.772693817033507e-003	-2.638752e+000
5.782459442033506e-003	-2.644565e+000
5.792225067033506e-003	-2.648597e+000
5.801990692033506e-003	-2.650775e+000
5.811756317033506e-003	-2.650504e+000
