time	V(p001)	V(vi_op)	V(vin)	V(vo_op)	V(n005)	V(n006)
9.440747506992087e-003	6.250061e-002	4.534896e+000	3.637536e-002	4.568088e+000	2.429078e-001	2.715507e-001
9.450513131992086e-003	-2.368919e-001	4.529102e+000	3.059491e-002	4.268662e+000	1.326497e-001	1.881748e-001
9.460278756992086e-003	-5.341207e-001	4.523197e+000	2.469930e-002	3.971378e+000	5.928897e-003	8.680757e-002
9.470044381992086e-003	-8.280979e-001	4.517202e+000	1.871074e-002	3.677325e+000	-1.319298e-001	-2.800096e-002
9.479810006992086e-003	-1.117667e+000	4.511140e+000	1.265175e-002	3.387662e+000	-2.707140e-001	-1.497857e-001
9.489575631992086e-003	-1.401633e+000	4.505035e+000	6.545141e-003	3.103582e+000	-3.864633e-001	-2.653873e-001
9.498550181970232e-003	-1.656957e+000	4.499404e+000	9.109349e-004	2.848135e+000	-4.530215e-001	-3.503402e-001
9.505638986900362e-003	-1.854187e+000	4.494955e+000	-3.542339e-003	2.650792e+000	-4.789338e-001	-3.941316e-001
9.513422588045672e-003	-2.065539e+000	4.490082e+000	-8.423666e-003	2.439295e+000	-4.932497e-001	-4.211773e-001
9.523188213045672e-003	-2.323193e+000	4.484003e+000	-1.451809e-002	2.181432e+000	-5.044972e-001	-4.401361e-001
9.532953838045671e-003	-2.571803e+000	4.477980e+000	-2.055788e-002	1.932586e+000	-5.125586e-001	-4.512966e-001
9.542719463045671e-003	-2.809983e+000	4.472038e+000	-2.652029e-002	1.694141e+000	-5.187852e-001	-4.586195e-001
9.552485088045671e-003	-3.036830e+000	4.466199e+000	-3.238288e-002	1.467000e+000	-5.239068e-001	-4.641312e-001
9.562250713045671e-003	-3.251432e+000	4.460485e+000	-3.812359e-002	1.252079e+000	-5.282592e-001	-4.686139e-001
9.572016338045671e-003	-3.455272e+000	4.454890e+000	-4.372081e-002	1.047898e+000	-5.320801e-001	-4.724846e-001
9.575161401768229e-003	-3.518393e+000	4.453117e+000	-4.548939e-002	9.846627e-001	-5.332071e-001	-4.736169e-001
9.575293182463271e-003	-3.520957e+000	4.453043e+000	-4.556311e-002	9.820939e-001	-5.332514e-001	-4.736618e-001
9.575556743853356e-003	-3.526032e+000	4.452897e+000	-4.571046e-002	9.770092e-001	-5.333384e-001	-4.737503e-001
9.576083866633528e-003	-3.536195e+000	4.452604e+000	-4.600478e-002	9.668261e-001	-5.335131e-001	-4.739259e-001
9.577138112193869e-003	-3.556422e+000	4.452021e+000	-4.659191e-002	9.465590e-001	-5.338589e-001	-4.742732e-001
9.578290546681979e-003	-3.578383e+000	4.451385e+000	-4.723138e-002	9.245546e-001	-5.342320e-001	-4.746477e-001
9.579151466171054e-003	-3.594644e+000	4.450911e+000	-4.770748e-002	9.082609e-001	-5.345064e-001	-4.749235e-001
9.579839403295530e-003	-3.607529e+000	4.450533e+000	-4.808692e-002	8.953491e-001	-5.347228e-001	-4.751411e-001
9.580402144403985e-003	-3.618015e+000	4.450225e+000	-4.839664e-002	8.848419e-001	-5.348980e-001	-4.753173e-001
9.581744865862222e-003	-3.642850e+000	4.449493e+000	-4.913317e-002	8.599544e-001	-5.353099e-001	-4.757307e-001
9.583168527019018e-003	-3.666682e+000	4.448720e+000	-4.991030e-002	8.360680e-001	-5.357069e-001	-4.761589e-001
9.584022238858438e-003	-3.676965e+000	4.448259e+000	-5.037439e-002	8.257513e-001	-5.358844e-001	-4.764071e-001
9.584819143852046e-003	-3.683812e+000	4.447829e+000	-5.080630e-002	8.188723e-001	-5.360067e-001	-4.766260e-001
9.585824044468864e-003	-3.691505e+000	4.447290e+000	-5.134912e-002	8.111399e-001	-5.361444e-001	-4.768811e-001
9.587731788715555e-003	-3.704662e+000	4.446273e+000	-5.237398e-002	7.979076e-001	-5.363793e-001	-4.773181e-001
9.589934911016210e-003	-3.719354e+000	4.445106e+000	-5.354815e-002	7.831277e-001	-5.366362e-001	-4.777644e-001
9.592103045064034e-003	-3.734400e+000	4.443969e+000	-5.469365e-002	7.679958e-001	-5.368904e-001	-4.781467e-001
9.595236385375367e-003	-3.760145e+000	4.442345e+000	-5.633112e-002	7.421244e-001	-5.373063e-001	-4.786384e-001
9.598876373425954e-003	-3.798211e+000	4.440488e+000	-5.820590e-002	7.039111e-001	-5.378973e-001	-4.791839e-001
9.604109319855799e-003	-3.862693e+000	4.437877e+000	-6.084755e-002	6.392135e-001	-5.388722e-001	-4.799907e-001
9.611006170459546e-003	-3.952616e+000	4.434536e+000	-6.422824e-002	5.489992e-001	-5.402032e-001	-4.811128e-001
9.618865560124605e-003	-4.050573e+000	4.430880e+000	-6.793337e-002	4.507011e-001	-5.416232e-001	-4.824032e-001
9.628631185124605e-003	-4.150911e+000	4.426540e+000	-7.230543e-002	3.499294e-001	-5.430601e-001	-4.838913e-001
9.634674727381203e-003	-4.188140e+000	4.423986e+000	-7.487579e-002	3.124267e-001	-5.436003e-001	-4.846200e-001
9.641596888871531e-003	-4.205678e+000	4.421200e+000	-7.768700e-002	2.945731e-001	-5.438700e-001	-4.851818e-001
9.646114948188893e-003	-4.210750e+000	4.419464e+000	-7.944293e-002	2.892933e-001	-5.439527e-001	-4.854043e-001
9.652140497749076e-003	-4.214346e+000	4.417278e+000	-8.168488e-002	2.854213e-001	-5.440114e-001	-4.855644e-001
9.661906122749076e-003	-4.217837e+000	4.413977e+000	-8.506846e-002	2.814817e-001	-5.440668e-001	-4.857034e-001
9.671671747749076e-003	-4.219636e+000	4.410968e+000	-8.813185e-002	2.792344e-001	-5.440950e-001	-4.857701e-001
9.681437372749076e-003	-4.220197e+000	4.408293e+000	-9.086354e-002	2.782246e-001	-5.441043e-001	-4.857967e-001
9.691202997749076e-003	-4.219872e+000	4.405960e+000	-9.325324e-002	2.781008e-001	-5.441008e-001	-4.858040e-001
9.700968622749075e-003	-4.218681e+000	4.403979e+000	-9.529196e-002	2.788432e-001	-5.440855e-001	-4.857987e-001
9.710734247749075e-003	-4.216358e+000	4.402359e+000	-9.697202e-002	2.807176e-001	-5.440549e-001	-4.857813e-001
9.720499872749075e-003	-4.212154e+000	4.401103e+000	-9.828709e-002	2.844732e-001	-5.439994e-001	-4.857470e-001
9.730265497749075e-003	-4.204264e+000	4.400217e+000	-9.923224e-002	2.919169e-001	-5.438949e-001	-4.856829e-001
9.740031122749075e-003	-4.187390e+000	4.399705e+000	-9.980390e-002	3.083450e-001	-5.436712e-001	-4.855526e-001
9.749796747749074e-003	-4.148271e+000	4.399569e+000	-9.999992e-002	3.470215e-001	-5.431481e-001	-4.852594e-001
9.759562372749074e-003	-4.072014e+000	4.399801e+000	-9.981956e-002	4.228431e-001	-5.421088e-001	-4.846475e-001
9.768587602634377e-003	-3.965540e+000	4.400346e+000	-9.931879e-002	5.289242e-001	-5.406115e-001	-4.836693e-001
9.777198692846770e-003	-3.841016e+000	4.401153e+000	-9.854331e-002	6.530850e-001	-5.387911e-001	-4.823516e-001
9.783866325477553e-003	-3.741625e+000	4.401954e+000	-9.774458e-002	7.522033e-001	-5.372826e-001	-4.811341e-001
9.786675154366303e-003	-3.708968e+000	4.402352e+000	-9.735667e-002	7.847480e-001	-5.367647e-001	-4.806094e-001
9.790901462963872e-003	-3.675315e+000	4.403006e+000	-9.671590e-002	8.182335e-001	-5.362034e-001	-4.798656e-001
9.790909167372989e-003	-3.675296e+000	4.403008e+000	-9.671468e-002	8.182529e-001	-5.362027e-001	-4.798644e-001
9.790917972411981e-003	-3.675255e+000	4.403009e+000	-9.671327e-002	8.182927e-001	-5.362019e-001	-4.798631e-001
9.790935582489963e-003	-3.675160e+000	4.403012e+000	-9.671045e-002	8.183872e-001	-5.362003e-001	-4.798604e-001
9.791041242957859e-003	-3.674548e+000	4.403029e+000	-9.669355e-002	8.189954e-001	-5.361900e-001	-4.798444e-001
9.791463884829446e-003	-3.672182e+000	4.403100e+000	-9.662548e-002	8.213449e-001	-5.361491e-001	-4.797815e-001
9.792027407324896e-003	-3.669143e+000	4.403195e+000	-9.653367e-002	8.243614e-001	-5.360966e-001	-4.797005e-001
9.793154452315794e-003	-3.662812e+000	4.403390e+000	-9.634642e-002	8.306487e-001	-5.359887e-001	-4.795447e-001
9.794052099433213e-003	-3.656202e+000	4.403548e+000	-9.619383e-002	8.372238e-001	-5.358803e-001	-4.794247e-001
9.795370148369493e-003	-3.643270e+000	4.403785e+000	-9.596422e-002	8.501042e-001	-5.356733e-001	-4.792504e-001
9.796372558591114e-003	-3.631684e+000	4.403970e+000	-9.578520e-002	8.616513e-001	-5.354887e-001	-4.791149e-001
9.797509061677505e-003	-3.617000e+000	4.404185e+000	-9.557763e-002	8.762917e-001	-5.352546e-001	-4.789539e-001
9.799237336206754e-003	-3.592746e+000	4.404520e+000	-9.525264e-002	9.004790e-001	-5.348668e-001	-4.786957e-001
9.800192856274204e-003	-3.578353e+000	4.404709e+000	-9.506813e-002	9.148353e-001	-5.346355e-001	-4.785442e-001
9.801250598771330e-003	-3.561450e+000	4.404923e+000	-9.485990e-002	9.316986e-001	-5.343621e-001	-4.783659e-001
9.802479509404957e-003	-3.540926e+000	4.405178e+000	-9.461270e-002	9.521759e-001	-5.340279e-001	-4.781464e-001
9.803859989444452e-003	-3.516894e+000	4.405471e+000	-9.432830e-002	9.761571e-001	-5.336333e-001	-4.778844e-001
9.805220705664915e-003	-3.492232e+000	4.405766e+000	-9.404101e-002	1.000768e+000	-5.332245e-001	-4.776088e-001
9.806885632720742e-003	-3.460973e+000	4.406137e+000	-9.368015e-002	1.031966e+000	-5.327006e-001	-4.772496e-001
9.808362582234585e-003	-3.432343e+000	4.406474e+000	-9.335145e-002	1.060542e+000	-5.322146e-001	-4.769097e-001
9.812943204024536e-003	-3.338879e+000	4.407579e+000	-9.228103e-002	1.153843e+000	-5.305818e-001	-4.757235e-001
9.818015344697464e-003	-3.228665e+000	4.408914e+000	-9.100660e-002	1.263885e+000	-5.285482e-001	-4.741780e-001
9.827780969697464e-003	-3.005465e+000	4.411719e+000	-8.829382e-002	1.486772e+000	-5.241491e-001	-4.707403e-001
9.837546594697464e-003	-2.770871e+000	4.414813e+000	-8.524872e-002	1.721077e+000	-5.190809e-001	-4.667175e-001
9.847312219697464e-003	-2.525251e+000	4.418225e+000	-8.188276e-002	1.966437e+000	-5.131251e-001	-4.619735e-001
9.857077844697464e-003	-2.270051e+000	4.421943e+000	-7.820861e-002	2.221406e+000	-5.060465e-001	-4.563668e-001
9.866843469697463e-003	-2.006386e+000	4.425952e+000	-7.424010e-002	2.484871e+000	-4.974734e-001	-4.496522e-001
9.876609094697463e-003	-1.735327e+000	4.430239e+000	-6.999218e-002	2.755763e+000	-4.868012e-001	-4.414312e-001
9.886374719697463e-003	-1.457903e+000	4.434786e+000	-6.548081e-002	3.033051e+000	-4.729801e-001	-4.310324e-001
9.896140344697463e-003	-1.175137e+000	4.439576e+000	-6.072299e-002	3.315712e+000	-4.539397e-001	-4.172056e-001
9.905905969697463e-003	-8.880489e-001	4.444592e+000	-5.573662e-002	3.602728e+000	-4.256706e-001	-3.975256e-001
9.915671594697462e-003	-5.976565e-001	4.449815e+000	-5.054048e-002	3.893079e+000	-3.815905e-001	-3.677186e-001
9.925437219697462e-003	-3.050295e-001	4.455224e+000	-4.515411e-002	4.185693e+000	-3.148932e-001	-3.221442e-001
9.935202844697462e-003	-1.134780e-002	4.460800e+000	-3.959779e-002	4.479388e+000	-2.236664e-001	-2.565647e-001
9.944968469697462e-003	2.821677e-001	4.466522e+000	-3.389243e-002	4.772941e+000	-1.117242e-001	-1.708248e-001
9.954734094697462e-003	5.743634e-001	4.472367e+000	-2.805951e-002	5.065195e+000	1.547300e-002	-6.821673e-002
9.964499719697461e-003	8.641422e-001	4.478314e+000	-2.212098e-002	5.355051e+000	1.528332e-001	4.682891e-002
9.974265344697461e-003	1.150491e+000	4.484340e+000	-1.609919e-002	5.641496e+000	2.902794e-001	1.680835e-001
9.982710512960907e-003	1.394128e+000	4.489599e+000	-1.084195e-002	5.885231e+000	3.881321e-001	2.668989e-001
9.991526938736254e-003	1.643833e+000	4.495119e+000	-5.321267e-003	6.135056e+000	4.519460e-001	3.493091e-001
9.998685389299359e-003	1.843614e+000	4.499613e+000	-8.259849e-004	6.334947e+000	4.801522e-001	3.970792e-001
1.000000000000000e-002	-1.#IND00e+000	-1.#IND00e+000	-1.#IND00e+000	-1.#IND00e+000	-1.#IND00e+000	-1.#IND00e+000
